antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,itemset_size
frozenset({'SET/20 RED SPOTTY PAPER NAPKINS'}),frozenset({'PACK 20 ENGLISH ROSE PAPER NAPKINS'}),0.03984018264840183,0.025342465753424658,0.010159817351598174,0.25501432664756446,10.062727483930923,1.0,0.009150168887220868,1.308290305584826,0.9379931844200813,0.18464730290456433,0.23564365207691082,0.3279576137742327,2
"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES'})",frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.020490867579908676,0.058333333333333334,0.011986301369863013,0.5849582172701949,10.027855153203342,1.0,0.010791000761035008,2.2688478747203575,0.9191111629081444,0.17933390264731,0.5592476643577291,0.39521883466249474,3
frozenset({'60 TEATIME FAIRY CAKE CASES'}),"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES'})",0.058333333333333334,0.020490867579908676,0.011986301369863013,0.2054794520547945,10.027855153203342,1.0,0.010791000761035008,1.2328304597701147,0.956047197640118,0.17933390264731,0.18885845813181049,0.39521883466249474,3
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.05405251141552511,0.03841324200913242,0.020490867579908676,0.3790918690601901,9.868780900348487,1.0,0.01841453537770272,1.5486779928866525,0.9500214044153772,0.2846946867565424,0.3542879768465917,0.4562621306667964,2
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.03841324200913242,0.05405251141552511,0.020490867579908676,0.5334323922734027,9.868780900348485,1.0,0.01841453537770272,2.0274607000552596,0.9345702341886416,0.2846946867565424,0.5067721904682323,0.4562621306667964,2
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG SUKI  DESIGN', 'LUNCH BAG CARS BLUE'})",0.05325342465753425,0.01952054794520548,0.01004566210045662,0.18863879957127544,9.663601662247794,1.0,0.009006126071182835,1.2084376866144297,0.9469470889031387,0.16014558689717925,0.17248525838216008,0.35162934130610557,3
"frozenset({'LUNCH BAG SUKI  DESIGN', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.01952054794520548,0.05325342465753425,0.01004566210045662,0.5146198830409356,9.663601662247794,1.0,0.009006126071182835,1.9505260769103812,0.9143678754008828,0.16014558689717925,0.48731780013728776,0.35162934130610557,3
frozenset({'COOK WITH WINE METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),0.0341324200913242,0.04035388127853881,0.013299086757990868,0.3896321070234114,9.655381209406178,1.0,0.011921711129876358,1.5722421342340653,0.9281094321687033,0.21735074626865675,0.3639656524742858,0.3595968173023705,2
frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),frozenset({'COOK WITH WINE METAL SIGN'}),0.04035388127853881,0.0341324200913242,0.013299086757990868,0.32956152758132956,9.655381209406176,1.0,0.011921711129876358,1.4406505885979615,0.934126438539154,0.21735074626865675,0.30586916222815824,0.3595968173023705,2
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.05245433789954338,0.03047945205479452,0.015353881278538813,0.2927094668117519,9.603501607756355,1.0,0.01375510180146369,1.3707528977871444,0.9454650579789948,0.227195945945946,0.2704739113706519,0.3982273925819059,2
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03047945205479452,0.05245433789954338,0.015353881278538813,0.5037453183520599,9.603501607756355,1.0,0.01375510180146369,1.9093939002326183,0.9240354072476918,0.227195945945946,0.4762735966223775,0.3982273925819059,2
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.026141552511415526,0.05245433789954338,0.013013698630136987,0.4978165938864629,9.490475217509063,1.0,0.011642460801484539,1.8868517967043879,0.9186460319125089,0.19843342036553524,0.4700166691699795,0.37295617507163187,2
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.05245433789954338,0.026141552511415526,0.013013698630136987,0.24809575625680086,9.490475217509063,1.0,0.011642460801484539,1.2951894547641234,0.9441562915782921,0.19843342036553524,0.2279121820196431,0.37295617507163187,2
"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG RED SPOTTY'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.020490867579908676,0.05325342465753425,0.010331050228310502,0.5041782729805013,9.467527698411986,1.0,0.009239841355476324,1.9094495536401415,0.9130857227666098,0.1629162916291629,0.4762888613141848,0.3490880646788895,3
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG RED SPOTTY'})",0.05325342465753425,0.020490867579908676,0.010331050228310502,0.1939978563772776,9.467527698411986,1.0,0.009239841355476324,1.2152686443456717,0.9446834321093501,0.1629162916291629,0.17713667290541948,0.3490880646788895,3
frozenset({'WICKER STAR'}),frozenset({'HEART OF WICKER LARGE'}),0.025342465753424658,0.05622146118721461,0.013470319634703196,0.5315315315315315,9.454246124296885,1.0,0.012045529179958716,2.0146041886196,0.9174785902307133,0.1978206202849958,0.5036245801289648,0.3855627200804866,2
frozenset({'HEART OF WICKER LARGE'}),frozenset({'WICKER STAR'}),0.05622146118721461,0.025342465753424658,0.013470319634703196,0.2395939086294416,9.454246124296885,1.0,0.012045529179958716,1.281759240631344,0.9474970914290693,0.1978206202849958,0.21982228151720642,0.3855627200804866,2
frozenset({'COOK WITH WINE METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.0341324200913242,0.04035388127853881,0.013013698630136987,0.38127090301003347,9.4481841877451,1.0,0.011636323002022476,1.5509956189065779,0.9257579150571145,0.21169916434540395,0.3552528531931116,0.35188014740317797,2
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN'}),0.04035388127853881,0.0341324200913242,0.013013698630136987,0.3224893917963225,9.4481841877451,1.0,0.011636323002022476,1.4256124822451646,0.9317596763573717,0.21169916434540395,0.29854710697740044,0.35188014740317797,2
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.03841324200913242,0.04389269406392694,0.015867579908675798,0.413075780089153,9.411037278494097,1.0,0.014181519229165362,1.629013207329056,0.9294447744469587,0.23883161512027487,0.38613143496877567,0.38729211631245686,2
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.04389269406392694,0.03841324200913242,0.015867579908675798,0.3615084525357607,9.411037278494097,1.0,0.014181519229165362,1.5060289549795869,0.9347714235035469,0.23883161512027487,0.3360021421277692,0.38729211631245686,2
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.02819634703196347,0.05245433789954338,0.013812785388127854,0.4898785425101215,9.339142616732675,1.0,0.012333764673380454,1.8574903058635939,0.9188314808756273,0.2066609735269001,0.4616391822647628,0.3766041243562577,2
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG OWLS'}),0.05245433789954338,0.02819634703196347,0.013812785388127854,0.2633297062023939,9.339142616732673,1.0,0.012333764673380454,1.3191839838665074,0.9423543637966646,0.2066609735269001,0.24195562390848943,0.3766041243562577,2
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG SUKI  DESIGN'})",0.05325342465753425,0.02363013698630137,0.01158675799086758,0.21757770632368703,9.207636267611104,1.0,0.010328372271220366,1.2478809345092887,0.9415344261827694,0.17744755244755248,0.19864149507722417,0.3539579352874474,3
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG SUKI  DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02363013698630137,0.05325342465753425,0.01158675799086758,0.49033816425120774,9.207636267611104,1.0,0.010328372271220366,1.8575975459326104,0.912968053729311,0.17744755244755248,0.46167026211377343,0.3539579352874474,3
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'SET OF 36 TEATIME PAPER DOILIES'}),0.058333333333333334,0.020205479452054795,0.010844748858447488,0.18590998043052837,9.200968523002421,1.0,0.009666095890410958,1.2035456730769232,0.9465300419189567,0.16020236087689713,0.1691216857242722,0.3613165721361681,2
frozenset({'SET OF 36 TEATIME PAPER DOILIES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.020205479452054795,0.058333333333333334,0.010844748858447488,0.5367231638418078,9.20096852300242,1.0,0.009666095890410958,2.032621951219512,0.9096966463695063,0.16020236087689713,0.5080245987700615,0.3613165721361681,2
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.03841324200913242,0.04720319634703196,0.016666666666666666,0.4338781575037147,9.191711389921503,1.0,0.014853438861783532,1.6830242752190223,0.9268080329736362,0.24172185430463577,0.40583150538938967,0.39348079580143414,2
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.04720319634703196,0.03841324200913242,0.016666666666666666,0.3530834340991536,9.191711389921503,1.0,0.014853438861783532,1.4864154184270046,0.9353582298871891,0.24172185430463577,0.3272405630330131,0.39348079580143414,2
frozenset({'WOODEN FRAME ANTIQUE WHITE'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.05593607305936073,0.03287671232876712,0.016894977168949773,0.3020408163265306,9.187074829931975,1.0,0.01505598298617627,1.3856444764880238,0.9439524167456453,0.234920634920635,0.2783141585245997,0.40796485260770976,2
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.03287671232876712,0.05593607305936073,0.016894977168949773,0.513888888888889,9.187074829931975,1.0,0.01505598298617627,1.9420743639921725,0.9214455248449582,0.234920634920635,0.4850866586054012,0.40796485260770976,2
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.038641552511415524,0.04720319634703196,0.01672374429223744,0.43279172821270306,9.168695378822925,1.0,0.014899739501886949,1.679800614773592,0.9267440581041657,0.24194880264244426,0.4046912525182147,0.393542176077331,2
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.04720319634703196,0.038641552511415524,0.01672374429223744,0.3542926239419589,9.168695378822925,1.0,0.014899739501886949,1.4888453859046054,0.9350715971154655,0.24194880264244426,0.3283385840683441,0.393542176077331,2
frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.04035388127853881,0.04121004566210046,0.015125570776255707,0.37482319660537483,9.095432693249538,1.0,0.013462585486124142,1.5336300853323415,0.9274822155811597,0.2276632302405498,0.3479522803027841,0.37092960384285356,2
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),0.04121004566210046,0.04035388127853881,0.015125570776255707,0.36703601108033235,9.095432693249537,1.0,0.013462585486124142,1.516114874654037,0.9283104232983711,0.2276632302405498,0.34041937275485773,0.37092960384285356,2
frozenset({'NO SINGING METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.033105022831050226,0.04121004566210046,0.012385844748858447,0.3741379310344828,9.07880408826058,1.0,0.01102158524634599,1.5319508912285997,0.9203205675765374,0.2,0.3472375611218085,0.33734597382749065,2
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'NO SINGING METAL SIGN'}),0.04121004566210046,0.033105022831050226,0.012385844748858447,0.3005540166204986,9.078804088260577,1.0,0.01102158524634599,1.3823726208237261,0.9281003937817922,0.2,0.27660604316358534,0.33734597382749065,2
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG SUKI  DESIGN'}),0.03841324200913242,0.04971461187214612,0.01723744292237443,0.4487369985141159,9.026259717528486,1.0,0.015327743505139593,1.7238330625607698,0.924734177523697,0.24315619967793886,0.41989742410759273,0.3977324487404104,2
frozenset({'LUNCH BAG SUKI  DESIGN'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.04971461187214612,0.03841324200913242,0.01723744292237443,0.3467278989667049,9.026259717528486,1.0,0.015327743505139593,1.4719544221617673,0.9357316769020195,0.24315619967793886,0.32063113847549535,0.3977324487404104,2
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.04720319634703196,0.03595890410958904,0.015296803652968037,0.3240628778718259,9.01203431795935,1.0,0.013599428441859011,1.4262289558164043,0.9330817010615765,0.2253994953742641,0.29885030315656547,0.3747298516343257,2
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.03595890410958904,0.04720319634703196,0.015296803652968037,0.42539682539682544,9.01203431795935,1.0,0.013599428441859011,1.6581822826004693,0.9221985101137298,0.2253994953742641,0.3969299934674643,0.3747298516343257,2
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.03595890410958904,0.058333333333333334,0.018835616438356163,0.5238095238095238,8.979591836734695,1.0,0.016738013698630136,1.9775,0.9217826578394962,0.24962178517397882,0.4943109987357775,0.42335290280495763,2
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.058333333333333334,0.03595890410958904,0.018835616438356163,0.32289628180039137,8.979591836734693,1.0,0.016738013698630136,1.4237716763005779,0.9436846339501208,0.24962178517397882,0.2976401928444557,0.42335290280495763,2
frozenset({'LUNCH BAG SUKI  DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.04971461187214612,0.04389269406392694,0.01952054794520548,0.39265212399540755,8.945728494667803,1.0,0.0173384396957945,1.5742333903030614,0.9346821666053735,0.263482280431433,0.36477017565515735,0.41869277201070765,2
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SUKI  DESIGN'}),0.04389269406392694,0.04971461187214612,0.01952054794520548,0.44473342002600774,8.945728494667803,1.0,0.0173384396957945,1.7114038957150344,0.9289907105135732,0.263482280431433,0.41568439659172657,0.41869277201070765,2
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.0569634703196347,0.02363013698630137,0.011986301369863013,0.21042084168336672,8.904766053846824,1.0,0.010640246762994934,1.2365699534107504,0.9413215280059488,0.1747088186356073,0.19131141975286944,0.3588336092474804,3
"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.02363013698630137,0.0569634703196347,0.011986301369863013,0.5072463768115941,8.904766053846823,1.0,0.010640246762994934,1.9138094278807412,0.9091847472064939,0.1747088186356073,0.477481934495771,0.3588336092474804,3
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.04788812785388128,0.03738584474885845,0.015867579908675798,0.3313468414779499,8.862895668234628,1.0,0.014077241795417108,1.4396315084771973,0.9317918244985571,0.22861842105263155,0.30537780389526725,0.3778871611969902,2
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.03738584474885845,0.04788812785388128,0.015867579908675798,0.4244274809160305,8.862895668234628,1.0,0.014077241795417108,1.6541996717658027,0.9216258182306808,0.22861842105263155,0.3954780568100746,0.3778871611969902,2
frozenset({'SET OF 72 RETRO SPOT PAPER  DOILIES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.02014840182648402,0.0569634703196347,0.010102739726027397,0.5014164305949008,8.80242070543353,1.0,0.008955016836596401,1.8914312214611873,0.9046215656829438,0.15076660988074958,0.4712998344039863,0.33938557000686925,2
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'SET OF 72 RETRO SPOT PAPER  DOILIES'}),0.0569634703196347,0.02014840182648402,0.010102739726027397,0.17735470941883769,8.80242070543353,1.0,0.008955016836596401,1.1910985322499013,0.9399369578791367,0.15076660988074958,0.16043889491571248,0.33938557000686925,2
frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.03732876712328767,0.04526255707762557,0.014840182648401826,0.39755351681957185,8.783275680553468,1.0,0.013150587195846625,1.5847672275919615,0.9205087157595163,0.21903959561920808,0.3689925040161953,0.36271118463929414,2
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.04526255707762557,0.03732876712328767,0.014840182648401826,0.3278688524590164,8.783275680553468,1.0,0.013150587195846625,1.4322669562312063,0.9281580677945838,0.21903959561920808,0.30180613631459546,0.36271118463929414,2
frozenset({'LOVE BUILDING BLOCK WORD'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HOME BUILDING BLOCK WORD'})",0.05313926940639269,0.021974885844748857,0.01021689497716895,0.19226638023630507,8.74936878374043,1.0,0.009049165598090115,1.210826304891674,0.9354132155284969,0.15743183817062445,0.1741177112191459,0.328600722585685,3
"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HOME BUILDING BLOCK WORD'})",frozenset({'LOVE BUILDING BLOCK WORD'}),0.021974885844748857,0.05313926940639269,0.01021689497716895,0.464935064935065,8.749368783740428,1.0,0.009049165598090115,1.7696183557210623,0.9056066432682949,0.15743183817062445,0.43490640410285963,0.328600722585685,3
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.04788812785388128,0.03447488584474886,0.014383561643835616,0.300357568533969,8.712358610455524,1.0,0.012732623902754321,1.3800265260242857,0.9297442294864512,0.21158690176322417,0.27537624738207245,0.3587880557901633,2
frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.03447488584474886,0.04788812785388128,0.014383561643835616,0.41721854304635764,8.712358610455524,1.0,0.012732623902754321,1.6337374169779992,0.9168280617204714,0.21158690176322417,0.38790653283209553,0.3587880557901633,2
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.04720319634703196,0.02442922374429224,0.01004566210045662,0.2128174123337364,8.711591271231452,1.0,0.008892524655449218,1.2393195575475735,0.9290652587094208,0.16311399443929564,0.193105608710921,0.3120161828023822,2
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.02442922374429224,0.04720319634703196,0.01004566210045662,0.411214953271028,8.711591271231452,1.0,0.008892524655449218,1.6182421903312316,0.9073769227496117,0.16311399443929564,0.3820455269459301,0.3120161828023822,2
frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'PINK DOUGHNUT TRINKET POT'}),0.07066210045662101,0.01672374429223744,0.010273972602739725,0.1453957996768982,8.693974096721012,1.0,0.0090922377035508,1.1505633313480246,0.9522669887674187,0.1332346410066617,0.13086053348460303,0.37986513533332966,2
frozenset({'PINK DOUGHNUT TRINKET POT'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.01672374429223744,0.07066210045662101,0.010273972602739725,0.6143344709897611,8.693974096721012,1.0,0.0090922377035508,2.4096991554531866,0.9000296691885477,0.1332346410066617,0.585010436785445,0.37986513533332966,2
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.02442922374429224,0.058333333333333334,0.012385844748858447,0.5070093457943925,8.691588785046727,1.0,0.010960806697108067,1.9101105845181674,0.9071061352981588,0.1759935117599351,0.4764701017285584,0.35966905645884006,2
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.058333333333333334,0.02442922374429224,0.012385844748858447,0.21232876712328766,8.691588785046727,1.0,0.010960806697108067,1.238550724637681,0.93976591493006,0.1759935117599351,0.19260472735782821,0.35966905645884006,2
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG WOODLAND'}),0.05325342465753425,0.038641552511415524,0.01780821917808219,0.33440514469453375,8.65402974157789,1.0,0.01575042417276537,1.4443597930867138,0.9341960339654316,0.24036979969183356,0.3076517327701853,0.39763093276085626,2
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.038641552511415524,0.05325342465753425,0.01780821917808219,0.4608567208271787,8.654029741577888,1.0,0.01575042417276537,1.756020360292738,0.9199970085723811,0.24036979969183356,0.43053052082306453,0.39763093276085626,2
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.04121004566210046,0.04035388127853881,0.014383561643835616,0.3490304709141274,8.649241655467486,1.0,0.012720576353704051,1.4741797823763723,0.9223948618221746,0.2141036533559898,0.3216566853277531,0.3527330572392419,2
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.04035388127853881,0.04121004566210046,0.014383561643835616,0.3564356435643564,8.649241655467485,1.0,0.012720576353704051,1.4898120828942745,0.9215719317723718,0.2141036533559898,0.3287744061940424,0.3527330572392419,2
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.038641552511415524,0.03841324200913242,0.012785388127853882,0.33087149187592324,8.613474795937854,1.0,0.011301040819624278,1.437073366798714,0.9194310798890595,0.1989342806394316,0.30414130335764084,0.33185476525445495,2
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.03841324200913242,0.038641552511415524,0.012785388127853882,0.33283803863298667,8.613474795937853,1.0,0.011301040819624278,1.4409671161688582,0.919212778451441,0.1989342806394316,0.3060216372884834,0.33185476525445495,2
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.058333333333333334,0.04720319634703196,0.02363013698630137,0.4050880626223092,8.581793055795474,1.0,0.02087661719939117,1.601576206140351,0.9382027275447821,0.28850174216027874,0.37561509957124883,0.45284632877185593,2
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.04720319634703196,0.058333333333333334,0.02363013698630137,0.5006045949214026,8.581793055795474,1.0,0.02087661719939117,1.8856133979015333,0.9272430718884451,0.28850174216027874,0.46966859637671077,0.45284632877185593,2
frozenset({'WOODEN FRAME ANTIQUE WHITE'}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.05593607305936073,0.03732876712328767,0.017865296803652966,0.3193877551020408,8.55607564126568,1.0,0.015777272158628883,1.4144195025774782,0.9354493511711369,0.23694171082513246,0.29299617392314453,0.3989905136366473,2
frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.03732876712328767,0.05593607305936073,0.017865296803652966,0.4785932721712538,8.55607564126568,1.0,0.015777272158628883,1.8106094082673843,0.9173682122833279,0.23694171082513246,0.4476997659274708,0.3989905136366473,2
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.03595890410958904,0.03498858447488584,0.010730593607305937,0.29841269841269846,8.528858851860486,1.0,0.00947244245324326,1.3754687596851176,0.915677789955028,0.17819905213270143,0.2729751272366758,0.30255055801548464,2
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.03498858447488584,0.03595890410958904,0.010730593607305937,0.3066884176182708,8.528858851860484,1.0,0.00947244245324326,1.3904875100725222,0.914757075314392,0.17819905213270143,0.28082777244950297,0.30255055801548464,2
frozenset({'LUNCH BAG SUKI  DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.04971461187214612,0.038641552511415524,0.016381278538812785,0.32950631458094143,8.52725351766336,1.0,0.014460228753570609,1.433806862607118,0.9289093128611798,0.22759714512291832,0.3025559954555657,0.37671770677348404,2
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SUKI  DESIGN'}),0.038641552511415524,0.04971461187214612,0.016381278538812785,0.4239290989660266,8.52725351766336,1.0,0.014460228753570609,1.6495979686219413,0.9182100071142779,0.22759714512291832,0.3937916880223909,0.37671770677348404,2
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.03841324200913242,0.03738584474885845,0.01221461187214612,0.3179791976225855,8.505336705874347,1.0,0.010778500370092368,1.4114146546492772,0.9176777362396811,0.19210053859964096,0.29149098976268584,0.322348377437247,2
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.03738584474885845,0.03841324200913242,0.01221461187214612,0.32671755725190843,8.505336705874347,1.0,0.010778500370092368,1.4282070895329213,0.9166982995807832,0.19210053859964096,0.2998214283286897,0.322348377437247,2
frozenset({'LOVE BUILDING BLOCK WORD'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.05313926940639269,0.0648972602739726,0.02928082191780822,0.5510204081632654,8.490657476711002,1.0,0.025832228920372804,2.0827288293897888,0.9317352194559982,0.329903536977492,0.519860681866594,0.5011038716278068,2
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'LOVE BUILDING BLOCK WORD'}),0.0648972602739726,0.05313926940639269,0.02928082191780822,0.45118733509234826,8.490657476711,1.0,0.025832228920372804,1.725289504302775,0.9434508670912259,0.329903536977492,0.4203871306780361,0.5011038716278068,2
frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),frozenset({'LADIES & GENTLEMEN METAL SIGN'}),0.04035388127853881,0.029851598173515983,0.01021689497716895,0.2531824611032532,8.48137039871701,1.0,0.00901226712850024,1.2990434092638714,0.919187300861564,0.170313986679353,0.23020278393416463,0.2977193376261964,2
frozenset({'LADIES & GENTLEMEN METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),0.029851598173515983,0.04035388127853881,0.01021689497716895,0.3422562141491396,8.48137039871701,1.0,0.00901226712850024,1.4589968607305939,0.9092366940863373,0.170313986679353,0.314597565686845,0.2977193376261964,2
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.026141552511415526,0.0502283105022831,0.010958904109589041,0.4192139737991266,8.346169114728067,1.0,0.009645858093033923,1.6353211796614824,0.9038115891063963,0.1675392670157068,0.3884993281827343,0.3186978959904724,2
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.0502283105022831,0.026141552511415526,0.010958904109589041,0.2181818181818182,8.346169114728067,1.0,0.009645858093033923,1.2456328979505151,0.9267327724358975,0.1675392670157068,0.19719525580503192,0.3186978959904724,2
